,Timestamp,Data
974,102820.01888324547,[-51.]
975,102820.02656034568,[-80.]
976,102820.0342374459,[-95.]
977,102820.04191454612,[-105.]
978,102820.04959164634,[-105.]
979,102820.05726874656,[-97.]
980,102820.06494584678,[-90.]
981,102820.07262294699,[-88.]
982,102820.08030004721,[-83.]
983,102820.08797714743,[-73.]
984,102820.09565424765,[-66.]
985,102820.10333134787,[-61.]
986,102820.11100844809,[-53.]
987,102820.1186855483,[-46.]
988,102820.12636264852,[-41.]
989,102820.13403974874,[-39.]
990,102820.14171684896,[-39.]
991,102820.14939394918,[-36.]
992,102820.15707104938,[-29.]
993,102820.1647481496,[-29.]
994,102820.17242524982,[-31.]
995,102820.18010235004,[-34.]
996,102820.18777945027,[-34.]
997,102820.19545655049,[-34.]
998,102820.20313365069,[-36.]
999,102820.21081075091,[-41.]
1000,102820.21848785113,[-44.]
1001,102820.22616495135,[-44.]
1002,102820.23384205157,[-34.]
1003,102820.24151915178,[-9.]
1004,102820.249196252,[2.]
1005,102820.25687335222,[-9.]
1006,102820.26455045244,[-31.]
1007,102820.27222755266,[-39.]
1008,102820.27990465288,[-41.]
1009,102820.28758175309,[-41.]
1010,102820.29525885331,[-39.]
1011,102820.30293595353,[-34.]
1012,102820.31061305375,[-36.]
1013,102820.31829015397,[-34.]
1014,102820.32596725419,[-31.]
1015,102820.3336443544,[-36.]
1016,102820.34132145462,[-39.]
1017,102820.34899855484,[-36.]
1018,102820.35667565506,[-31.]
1019,102820.36435275528,[-29.]
1020,102820.37202985548,[-29.]
1021,102820.3797069557,[-31.]
1022,102820.38738405592,[-56.]
1023,102820.39506115614,[-56.]
1024,102820.40273825637,[168.]
1025,102820.41041535659,[674.]
1026,102820.41809245679,[1066.]
1027,102820.42576955701,[846.]
1028,102820.43344665723,[119.]
1029,102820.44112375745,[-251.]
1030,102820.44880085767,[-31.]
1031,102820.45647795788,[29.]
1032,102820.4641550581,[-124.]
1033,102820.47183215832,[-88.]
1034,102820.47950925854,[-24.]
1035,102820.48718635876,[-58.]
1036,102820.49486345898,[-56.]
1037,102820.50254055919,[-22.]
1038,102820.51021765941,[-24.]
1039,102820.51789475963,[-19.]
1040,102820.52557185985,[0.]
1041,102820.53324896007,[12.]
1042,102820.54092606028,[22.]
1043,102820.5486031605,[41.]
1044,102820.55628026072,[58.]
1045,102820.56395736094,[80.]
1046,102820.57163446116,[107.]
1047,102820.57931156138,[132.]
1048,102820.58698866158,[156.]
1049,102820.5946657618,[183.]
1050,102820.60234286202,[205.]
1051,102820.61001996225,[222.]
1052,102820.61769706247,[229.]
1053,102820.62537416269,[224.]
1054,102820.63305126289,[198.]
1055,102820.64072836311,[149.]
1056,102820.64840546333,[80.]
1057,102820.65608256355,[17.]
1058,102820.66375966377,[-31.]
1059,102820.67143676398,[-68.]
1060,102820.6791138642,[-92.]
1061,102820.68679096442,[-102.]
1062,102820.69446806464,[-105.]
1063,102820.70214516486,[-102.]
1064,102820.70982226508,[-100.]
1065,102820.71749936529,[-95.]
1066,102820.72517646551,[-88.]
1067,102820.73285356573,[-80.]
1068,102820.74053066595,[-75.]
1069,102820.74820776617,[-70.]
1070,102820.75588486638,[-68.]
1071,102820.7635619666,[-66.]
1072,102820.77123906682,[-58.]
1073,102820.77891616704,[-56.]
1074,102820.78659326726,[-53.]
1075,102820.79427036748,[-51.]
1076,102820.80194746768,[-51.]
1077,102820.8096245679,[-51.]
1078,102820.81730166812,[-46.]
1079,102820.82497876835,[-46.]
1080,102820.83265586857,[-53.]
1081,102820.84033296879,[-56.]
1082,102820.84801006899,[-56.]
1083,102820.85568716921,[-53.]
1084,102820.86336426943,[-51.]
1085,102820.87104136965,[-51.]
1086,102820.87871846987,[-51.]
1087,102820.88639557008,[-48.]
1088,102820.8940726703,[-48.]
1089,102820.90174977052,[-51.]
1090,102820.90942687074,[-56.]
1091,102820.91710397096,[-51.]
1092,102820.92478107118,[-39.]
1093,102820.93245817139,[-14.]
1094,102820.94013527161,[2.]
1095,102820.94781237183,[-12.]
1096,102820.95548947205,[-34.]
1097,102820.96316657227,[-41.]
1098,102820.97084367248,[-44.]
1099,102820.9785207727,[-51.]
1100,102820.98619787292,[-56.]
1101,102820.99387497314,[-53.]
1102,102821.00155207336,[-56.]
1103,102821.00922917358,[-61.]
1104,102821.01690627378,[-58.]
1105,102821.024583374,[-56.]
1106,102821.03226047423,[-51.]
1107,102821.03993757445,[-51.]
1108,102821.04761467467,[-48.]
1109,102821.05529177489,[-44.]
1110,102821.06296887509,[-51.]
1111,102821.07064597531,[-88.]
1112,102821.07832307553,[-75.]
1113,102821.08600017575,[188.]
1114,102821.09367727597,[699.]
1115,102821.10135437618,[1034.]
1116,102821.1090314764,[750.]
1117,102821.11670857662,[36.]
1118,102821.12438567684,[-246.]
1119,102821.13206277706,[-9.]
1120,102821.13973987728,[4.]
1121,102821.14741697749,[-139.]
1122,102821.15509407771,[-85.]
1123,102821.16277117793,[-36.]
1124,102821.17044827815,[-70.]
1125,102821.17812537837,[-53.]
1126,102821.18580247858,[-19.]
1127,102821.1934795788,[-31.]
1128,102821.20115667902,[-29.]
1129,102821.20883377924,[0.]
1130,102821.21651087946,[14.]
1131,102821.22418797968,[17.]
1132,102821.23186507988,[31.]
1133,102821.2395421801,[58.]
1134,102821.24721928033,[80.]
1135,102821.25489638055,[105.]
1136,102821.26257348077,[129.]
1137,102821.27025058097,[149.]
1138,102821.27792768119,[166.]
1139,102821.28560478141,[188.]
1140,102821.29328188163,[202.]
1141,102821.30095898185,[210.]
1142,102821.30863608207,[205.]
1143,102821.31631318228,[178.]
1144,102821.3239902825,[132.]
1145,102821.33166738272,[66.]
1146,102821.33934448294,[-7.]
1147,102821.34702158316,[-58.]
1148,102821.35469868338,[-90.]
1149,102821.36237578359,[-127.]
1150,102821.37005288381,[-139.]
1151,102821.37772998403,[-134.]
1152,102821.38540708425,[-134.]
1153,102821.39308418447,[-136.]
1154,102821.40076128468,[-127.]
1155,102821.4084383849,[-112.]
1156,102821.41611548512,[-110.]
1157,102821.42379258534,[-112.]
1158,102821.43146968556,[-105.]
1159,102821.43914678578,[-95.]
1160,102821.44682388598,[-95.]
1161,102821.4545009862,[-95.]
1162,102821.46217808643,[-85.]
1163,102821.46985518665,[-78.]
1164,102821.47753228687,[-80.]
1165,102821.48520938707,[-90.]
1166,102821.49288648729,[-90.]
1167,102821.50056358751,[-85.]
1168,102821.50824068773,[-88.]
1169,102821.51591778795,[-92.]
1170,102821.52359488817,[-90.]
1171,102821.53127198838,[-90.]
1172,102821.5389490886,[-88.]
1173,102821.54662618882,[-83.]
1174,102821.55430328904,[-83.]
1175,102821.56198038926,[-95.]
1176,102821.56965748948,[-95.]
1177,102821.57733458969,[-83.]
1178,102821.58501168991,[-90.]
1179,102821.59268879013,[-97.]
1180,102821.60036589035,[-78.]
1181,102821.60804299057,[-78.]
1182,102821.61572009078,[-88.]
1183,102821.623397191,[-56.]
1184,102821.63107429122,[-36.]
1185,102821.63875139144,[-61.]
1186,102821.64642849166,[-78.]
1187,102821.65410559188,[-78.]
1188,102821.66178269208,[-88.]
1189,102821.6694597923,[-83.]
1190,102821.67713689253,[-68.]
1191,102821.68481399275,[-78.]
1192,102821.69249109297,[-90.]
1193,102821.70016819317,[-80.]
1194,102821.7078452934,[-70.]
1195,102821.71552239361,[-73.]
1196,102821.72319949383,[-83.]
1197,102821.73087659405,[-78.]
1198,102821.73855369427,[-73.]
1199,102821.74623079448,[-78.]
1200,102821.7539078947,[-83.]
1201,102821.76158499492,[-100.]
1202,102821.76926209514,[-100.]
1203,102821.77693919536,[134.]
1204,102821.78461629558,[640.]
1205,102821.79229339579,[1012.]
1206,102821.79997049601,[775.]
1207,102821.80764759623,[24.]
1208,102821.81532469645,[-327.]
1209,102821.82300179667,[-56.]
1210,102821.83067889688,[12.]
1211,102821.8383559971,[-154.]
1212,102821.84603309732,[-112.]
1213,102821.85371019754,[-44.]
1214,102821.86138729776,[-75.]
1215,102821.86906439798,[-75.]
1216,102821.87674149818,[-51.]
1217,102821.8844185984,[-51.]
1218,102821.89209569863,[-36.]
1219,102821.89977279885,[-12.]
1220,102821.90744989907,[4.]
1221,102821.91512699927,[24.]
1222,102821.9228040995,[39.]
1223,102821.93048119971,[56.]
1224,102821.93815829993,[88.]
1225,102821.94583540015,[112.]
1226,102821.95351250037,[129.]
1227,102821.96118960058,[166.]
1228,102821.9688667008,[202.]
1229,102821.97654380102,[207.]
1230,102821.98422090124,[210.]
1231,102821.99189800146,[220.]
1232,102821.99957510167,[222.]
1233,102822.00725220189,[200.]
1234,102822.01492930211,[151.]
1235,102822.02260640233,[75.]
1236,102822.03028350255,[-17.]
1237,102822.03796060277,[-83.]
1238,102822.04563770298,[-102.]
1239,102822.0533148032,[-119.]
1240,102822.06099190342,[-149.]
1241,102822.06866900364,[-166.]
1242,102822.07634610386,[-156.]
1243,102822.08402320408,[-141.]
1244,102822.09170030429,[-136.]
1245,102822.0993774045,[-144.]
1246,102822.10705450473,[-146.]
1247,102822.11473160495,[-139.]
1248,102822.12240870517,[-117.]
1249,102822.13008580537,[-88.]
1250,102822.1377629056,[-83.]
1251,102822.14544000581,[-110.]
1252,102822.15311710603,[-119.]
1253,102822.16079420625,[-95.]
1254,102822.16847130648,[-83.]
1255,102822.17614840668,[-88.]
1256,102822.1838255069,[-90.]
1257,102822.19150260712,[-88.]
1258,102822.19917970734,[-85.]
1259,102822.20685680756,[-83.]
1260,102822.21453390777,[-78.]
1261,102822.22221100799,[-73.]
1262,102822.22988810821,[-78.]
1263,102822.23756520843,[-88.]
1264,102822.24524230865,[-90.]
1265,102822.25291940887,[-90.]
1266,102822.26059650908,[-78.]
1267,102822.2682736093,[-41.]
1268,102822.27595070952,[-39.]
1269,102822.28362780974,[-73.]
1270,102822.29130490996,[-80.]
1271,102822.29898201018,[-73.]
1272,102822.30665911039,[-78.]
1273,102822.3143362106,[-85.]
1274,102822.32201331083,[-83.]
1275,102822.32969041105,[-73.]
1276,102822.33736751127,[-78.]
1277,102822.34504461147,[-88.]
1278,102822.3527217117,[-78.]
1279,102822.36039881191,[-70.]
1280,102822.36807591213,[-80.]
1281,102822.37575301235,[-75.]
1282,102822.38343011258,[-61.]
1283,102822.39110721278,[-61.]
1284,102822.398784313,[-61.]
1285,102822.40646141322,[-68.]
1286,102822.41413851344,[-95.]
1287,102822.42181561366,[-70.]
1288,102822.42949271387,[188.]
1289,102822.43716981409,[679.]
1290,102822.44484691431,[1005.]
1291,102822.45252401453,[674.]
1292,102822.46020111475,[-70.]
1293,102822.46787821497,[-286.]
1294,102822.47555531518,[-4.]
1295,102822.4832324154,[-24.]
1296,102822.49090951562,[-166.]
1297,102822.49858661584,[-75.]
1298,102822.50626371606,[-31.]
1299,102822.51394081626,[-90.]
1300,102822.52161791649,[-66.]
1301,102822.5292950167,[-22.]
1302,102822.53697211693,[-34.]
1303,102822.54464921715,[-31.]
1304,102822.55232631737,[-4.]
1305,102822.56000341757,[12.]
1306,102822.5676805178,[26.]
1307,102822.57535761801,[51.]
1308,102822.58303471823,[70.]
1309,102822.59071181846,[88.]
1310,102822.59838891868,[119.]
1311,102822.60606601888,[151.]
1312,102822.6137431191,[171.]
1313,102822.62142021932,[193.]
1314,102822.62909731954,[217.]
1315,102822.63677441976,[227.]
1316,102822.64445151997,[227.]
1317,102822.65212862019,[215.]
1318,102822.65980572041,[178.]
1319,102822.66748282063,[114.]
1320,102822.67515992085,[46.]
1321,102822.68283702107,[-19.]
1322,102822.69051412128,[-73.]
1323,102822.6981912215,[-114.]
1324,102822.70586832172,[-134.]
1325,102822.71354542194,[-136.]
1326,102822.72122252216,[-136.]
1327,102822.72889962237,[-141.]
1328,102822.73657672259,[-141.]
1329,102822.7442538228,[-141.]
1330,102822.75193092303,[-134.]
1331,102822.75960802325,[-122.]
1332,102822.76728512347,[-114.]
1333,102822.77496222367,[-112.]
1334,102822.7826393239,[-102.]
1335,102822.79031642411,[-88.]
1336,102822.79799352433,[-83.]
1337,102822.80567062456,[-73.]
1338,102822.81334772478,[-68.]
1339,102822.82102482498,[-73.]
1340,102822.8287019252,[-68.]
1341,102822.83637902542,[-51.]
1342,102822.84405612564,[-46.]
1343,102822.85173322586,[-63.]
1344,102822.85941032607,[-73.]
1345,102822.86708742629,[-61.]
1346,102822.87476452651,[-58.]
1347,102822.88244162673,[-63.]
1348,102822.89011872695,[-66.]
1349,102822.89779582717,[-68.]
1350,102822.90547292738,[-61.]
1351,102822.9131500276,[-34.]
1352,102822.92082712782,[-19.]
1353,102822.92850422804,[-34.]
1354,102822.93618132826,[-61.]
1355,102822.94385842847,[-68.]
1356,102822.95153552869,[-61.]
1357,102822.9592126289,[-61.]
1358,102822.96688972913,[-63.]
1359,102822.97456682935,[-58.]
1360,102822.98224392957,[-56.]
1361,102822.98992102977,[-61.]
1362,102822.99759813,[-58.]
1363,102823.00527523021,[-51.]
1364,102823.01295233043,[-46.]
1365,102823.02062943066,[-44.]
1366,102823.02830653088,[-44.]
1367,102823.03598363108,[-41.]
1368,102823.0436607313,[-34.]
1369,102823.05133783152,[-41.]
1370,102823.05901493174,[-73.]
1371,102823.06669203196,[4.]
1372,102823.07436913217,[374.]
1373,102823.08204623239,[851.]
1374,102823.08972333261,[958.]
1375,102823.09740043283,[413.]
1376,102823.10507753305,[-200.]
1377,102823.11275463327,[-144.]
1378,102823.12043173348,[73.]
1379,102823.1281088337,[-44.]
1380,102823.13578593392,[-97.]
1381,102823.14346303414,[-17.]
1382,102823.15114013436,[-26.]
1383,102823.15881723457,[-46.]
1384,102823.16649433479,[-4.]
1385,102823.174171435,[17.]
1386,102823.18184853523,[7.]
1387,102823.18952563545,[19.]
1388,102823.19720273567,[41.]
1389,102823.20487983587,[53.]
1390,102823.2125569361,[66.]
1391,102823.22023403631,[83.]
1392,102823.22791113654,[100.]
1393,102823.23558823676,[117.]
1394,102823.24326533696,[141.]
1395,102823.25094243718,[171.]
1396,102823.2586195374,[200.]
1397,102823.26629663762,[222.]
1398,102823.27397373784,[234.]
1399,102823.28165083806,[242.]
1400,102823.28932793827,[239.]
1401,102823.29700503849,[220.]
1402,102823.30468213871,[176.]
1403,102823.31235923893,[107.]
1404,102823.32003633915,[34.]
1405,102823.32771343937,[-22.]
1406,102823.33539053958,[-61.]
1407,102823.3430676398,[-85.]
1408,102823.35074474002,[-100.]
1409,102823.35842184024,[-110.]
1410,102823.36609894046,[-114.]
1411,102823.37377604067,[-112.]
1412,102823.38145314089,[-105.]
1413,102823.3891302411,[-100.]
1414,102823.39680734133,[-90.]
1415,102823.40448444155,[-80.]
1416,102823.41216154177,[-75.]
1417,102823.41983864197,[-70.]
1418,102823.4275157422,[-61.]
1419,102823.43519284241,[-51.]
1420,102823.44286994264,[-44.]
1421,102823.45054704286,[-39.]
1422,102823.45822414306,[-39.]
1423,102823.46590124328,[-39.]
1424,102823.4735783435,[-36.]
1425,102823.48125544372,[-31.]
1426,102823.48893254394,[-34.]
1427,102823.49660964416,[-39.]
1428,102823.50428674437,[-41.]
1429,102823.51196384459,[-41.]
1430,102823.51964094481,[-41.]
1431,102823.52731804503,[-41.]
1432,102823.53499514525,[-39.]
1433,102823.54267224547,[-44.]
1434,102823.55034934568,[-48.]
1435,102823.5580264459,[-44.]
1436,102823.56570354612,[-34.]
1437,102823.57338064634,[-12.]
1438,102823.58105774656,[7.]
1439,102823.58873484677,[4.]
1440,102823.59641194699,[-14.]
1441,102823.6040890472,[-29.]
1442,102823.61176614743,[-31.]
1443,102823.61944324765,[-31.]
1444,102823.62712034787,[-26.]
1445,102823.63479744807,[-19.]
1446,102823.6424745483,[-19.]
1447,102823.65015164852,[-26.]
1448,102823.65782874874,[-26.]
1449,102823.66550584896,[-24.]
1450,102823.67318294916,[-19.]
1451,102823.68086004938,[-19.]
1452,102823.6885371496,[-17.]
1453,102823.69621424982,[-12.]
1454,102823.70389135004,[-9.]
1455,102823.71156845026,[-24.]
1456,102823.71924555047,[-58.]
1457,102823.72692265069,[-9.]
1458,102823.73459975091,[320.]
1459,102823.74227685113,[824.]
1460,102823.74995395135,[1046.]
1461,102823.75763105157,[611.]
1462,102823.76530815178,[-85.]
1463,102823.772985252,[-183.]
1464,102823.78066235222,[58.]
1465,102823.78833945244,[-14.]
1466,102823.79601655266,[-114.]
1467,102823.80369365287,[-29.]
1468,102823.81137075309,[-14.]
1469,102823.8190478533,[-53.]
1470,102823.82672495353,[-31.]
1471,102823.83440205375,[-7.]
1472,102823.84207915397,[-9.]
1473,102823.84975625417,[2.]
1474,102823.8574333544,[22.]
1475,102823.86511045462,[26.]
1476,102823.87278755484,[31.]
1477,102823.88046465506,[53.]
1478,102823.88814175526,[78.]
1479,102823.89581885548,[100.]
1480,102823.9034959557,[124.]
1481,102823.91117305592,[149.]
1482,102823.91885015614,[168.]
1483,102823.92652725636,[190.]
1484,102823.93420435657,[212.]
1485,102823.94188145679,[220.]
1486,102823.94955855701,[220.]
1487,102823.95723565723,[207.]
1488,102823.96491275745,[173.]
1489,102823.97258985766,[114.]
1490,102823.98026695788,[48.]
1491,102823.9879440581,[-9.]
1492,102823.99562115832,[-53.]
1493,102824.00329825854,[-83.]
1494,102824.01097535876,[-100.]
1495,102824.01865245897,[-107.]
1496,102824.02632955919,[-100.]
1497,102824.0340066594,[-88.]
1498,102824.04168375963,[-95.]
1499,102824.04936085985,[-107.]
1500,102824.05703796007,[-95.]
1501,102824.06471506027,[-75.]
1502,102824.0723921605,[-70.]
1503,102824.08006926072,[-66.]
1504,102824.08774636094,[-58.]
1505,102824.09542346116,[-53.]
1506,102824.10310056136,[-51.]
1507,102824.11077766158,[-46.]
1508,102824.1184547618,[-44.]
1509,102824.12613186202,[-46.]
1510,102824.13380896224,[-48.]
1511,102824.14148606246,[-48.]
1512,102824.14916316267,[-48.]
1513,102824.15684026289,[-46.]
1514,102824.16451736311,[-44.]
1515,102824.17219446333,[-46.]
1516,102824.17987156355,[-48.]
1517,102824.18754866376,[-46.]
1518,102824.19522576398,[-44.]
1519,102824.2029028642,[-44.]
1520,102824.21057996442,[-46.]
1521,102824.21825706464,[-46.]
1522,102824.22593416486,[-46.]
1523,102824.23361126507,[-46.]
1524,102824.24128836529,[-44.]
1525,102824.24896546551,[-39.]
1526,102824.25664256573,[-19.]
1527,102824.26431966595,[4.]
1528,102824.27199676617,[4.]
1529,102824.27967386637,[-14.]
1530,102824.2873509666,[-26.]
1531,102824.29502806682,[-29.]
1532,102824.30270516704,[-31.]
1533,102824.31038226726,[-31.]
1534,102824.31805936746,[-29.]
1535,102824.32573646768,[-29.]
1536,102824.3334135679,[-26.]
1537,102824.34109066812,[-24.]
1538,102824.34876776834,[-24.]
1539,102824.35644486856,[-29.]
1540,102824.36412196877,[-31.]
1541,102824.37179906899,[-29.]
1542,102824.37947616921,[-29.]
1543,102824.38715326943,[-29.]
1544,102824.39483036965,[-39.]
1545,102824.40250746986,[-73.]
1546,102824.41018457008,[-22.]
1547,102824.4178616703,[317.]
1548,102824.42553877052,[816.]
1549,102824.43321587074,[1024.]
1550,102824.44089297096,[589.]
1551,102824.44857007117,[-95.]
1552,102824.45624717139,[-185.]
1553,102824.46392427161,[53.]
1554,102824.47160137183,[-24.]
1555,102824.47927847205,[-122.]
1556,102824.48695557225,[-39.]
1557,102824.49463267247,[-22.]
1558,102824.5023097727,[-53.]
1559,102824.50998687292,[-26.]
1560,102824.51766397314,[-4.]
1561,102824.52534107336,[-7.]
1562,102824.53301817356,[7.]
1563,102824.54069527378,[22.]
1564,102824.548372374,[29.]
1565,102824.55604947422,[44.]
1566,102824.56372657444,[63.]
1567,102824.57140367466,[85.]
1568,102824.57908077487,[105.]
1569,102824.58675787509,[124.]
1570,102824.59443497531,[144.]
1571,102824.60211207553,[168.]
1572,102824.60978917575,[188.]
1573,102824.61746627596,[202.]
1574,102824.62514337618,[212.]
1575,102824.6328204764,[212.]
1576,102824.64049757662,[202.]
1577,102824.64817467684,[173.]
1578,102824.65585177706,[117.]
1579,102824.66352887727,[53.]
1580,102824.67120597749,[0.]
1581,102824.67888307771,[-41.]
1582,102824.68656017793,[-73.]
1583,102824.69423727815,[-95.]
1584,102824.70191437835,[-107.]
1585,102824.70959147858,[-110.]
1586,102824.7172685788,[-105.]
1587,102824.72494567902,[-102.]
1588,102824.73262277924,[-97.]
1589,102824.74029987946,[-88.]
1590,102824.74797697966,[-78.]
1591,102824.75565407988,[-73.]
1592,102824.7633311801,[-68.]
1593,102824.77100828032,[-68.]
1594,102824.77868538054,[-66.]
1595,102824.78636248077,[-66.]
1596,102824.79403958097,[-63.]
1597,102824.80171668119,[-61.]
1598,102824.80939378141,[-58.]
1599,102824.81707088163,[-61.]
1600,102824.82474798185,[-63.]
1601,102824.83242508206,[-61.]
1602,102824.84010218228,[-61.]
1603,102824.8477792825,[-61.]
1604,102824.85545638272,[-56.]
1605,102824.86313348294,[-56.]
1606,102824.87081058316,[-58.]
1607,102824.87848768337,[-63.]
1608,102824.88616478359,[-70.]
1609,102824.89384188381,[-70.]
1610,102824.90151898403,[-66.]
1611,102824.90919608425,[-63.]
1612,102824.91687318445,[-61.]
1613,102824.92455028468,[-58.]
1614,102824.9322273849,[-63.]
1615,102824.93990448512,[-61.]
1616,102824.94758158534,[-36.]
1617,102824.95525868556,[-14.]
1618,102824.96293578576,[-22.]
1619,102824.97061288598,[-39.]
1620,102824.9782899862,[-48.]
1621,102824.98596708642,[-58.]
1622,102824.99364418664,[-70.]
1623,102825.00132128687,[-68.]
1624,102825.00899838707,[-58.]
1625,102825.01667548729,[-56.]
1626,102825.02435258751,[-56.]
1627,102825.03202968773,[-58.]
1628,102825.03970678795,[-56.]
1629,102825.04738388816,[-56.]
1630,102825.05506098838,[-53.]
1631,102825.0627380886,[-53.]
1632,102825.07041518882,[-48.]
1633,102825.07809228904,[-48.]
1634,102825.08576938926,[-66.]
1635,102825.09344648947,[-100.]
1636,102825.10112358969,[-2.]
1637,102825.10880068991,[391.]
1638,102825.11647779013,[880.]
1639,102825.12415489035,[968.]
1640,102825.13183199055,[408.]
1641,102825.13950909078,[-210.]
1642,102825.147186191,[-156.]
1643,102825.15486329122,[51.]
1644,102825.16254039144,[-78.]
1645,102825.17021749166,[-132.]
1646,102825.17789459186,[-46.]
1647,102825.18557169208,[-56.]
1648,102825.1932487923,[-83.]
1649,102825.20092589252,[-44.]
1650,102825.20860299274,[-26.]
1651,102825.21628009295,[-36.]
1652,102825.22395719317,[-19.]
1653,102825.23163429339,[7.]
1654,102825.23931139361,[22.]
1655,102825.24698849383,[34.]
1656,102825.25466559405,[46.]
1657,102825.26234269426,[63.]
1658,102825.27001979448,[90.]
1659,102825.2776968947,[114.]
1660,102825.28537399492,[134.]
1661,102825.29305109514,[156.]
1662,102825.30072819536,[183.]
1663,102825.30840529557,[198.]
1664,102825.31608239579,[198.]
1665,102825.32375949601,[195.]
1666,102825.33143659623,[185.]
1667,102825.33911369645,[146.]
1668,102825.34679079666,[83.]
1669,102825.35446789688,[14.]
1670,102825.3621449971,[-44.]
1671,102825.36982209732,[-88.]
1672,102825.37749919754,[-119.]
1673,102825.38517629776,[-144.]
1674,102825.39285339796,[-158.]
1675,102825.40053049818,[-156.]
1676,102825.4082075984,[-154.]
1677,102825.41588469862,[-151.]
1678,102825.42356179885,[-141.]
1679,102825.43123889905,[-134.]
1680,102825.43891599927,[-141.]
1681,102825.44659309949,[-132.]
1682,102825.45427019971,[-107.]
1683,102825.46194729993,[-100.]
1684,102825.46962440015,[-110.]
1685,102825.47730150036,[-117.]
1686,102825.48497860058,[-112.]
1687,102825.4926557008,[-105.]
1688,102825.50033280102,[-105.]
1689,102825.50800990124,[-105.]
1690,102825.51568700146,[-100.]
1691,102825.52336410167,[-102.]
1692,102825.53104120189,[-112.]
1693,102825.53871830211,[-107.]
1694,102825.54639540233,[-95.]
1695,102825.55407250255,[-92.]
1696,102825.56174960276,[-100.]
1697,102825.56942670298,[-100.]
1698,102825.5771038032,[-88.]
1699,102825.58478090342,[-83.]
1700,102825.59245800364,[-80.]
1701,102825.60013510386,[-58.]
1702,102825.60781220406,[-44.]
1703,102825.61548930428,[-56.]
1704,102825.6231664045,[-78.]
1705,102825.63084350472,[-83.]
1706,102825.63852060495,[-73.]
1707,102825.64619770515,[-70.]
1708,102825.65387480537,[-73.]
1709,102825.66155190559,[-73.]
1710,102825.66922900581,[-73.]
1711,102825.67690610603,[-75.]
1712,102825.68458320625,[-80.]
1713,102825.69226030646,[-70.]
1714,102825.69993740668,[-58.]
1715,102825.7076145069,[-63.]
1716,102825.71529160712,[-68.]
1717,102825.72296870734,[-56.]
1718,102825.73064580756,[-51.]
1719,102825.73832290777,[-66.]
1720,102825.74600000799,[-92.]
1721,102825.75367710821,[-44.]
1722,102825.76135420843,[281.]
1723,102825.76903130865,[807.]
1724,102825.77670840886,[1039.]
1725,102825.78438550908,[540.]
1726,102825.7920626093,[-195.]
1727,102825.79973970952,[-237.]
1728,102825.80741680974,[46.]
1729,102825.81509390996,[-44.]
1730,102825.82277101016,[-146.]
1731,102825.83044811038,[-53.]
1732,102825.8381252106,[-41.]
1733,102825.84580231083,[-78.]
1734,102825.85347941105,[-41.]
1735,102825.86115651125,[-9.]
1736,102825.86883361147,[-14.]
1737,102825.87651071169,[-4.]
1738,102825.88418781191,[9.]
1739,102825.89186491213,[19.]
1740,102825.89954201235,[41.]
1741,102825.90721911256,[66.]
1742,102825.91489621278,[85.]
1743,102825.922573313,[107.]
1744,102825.93025041322,[129.]
1745,102825.93792751344,[151.]
1746,102825.94560461365,[176.]
1747,102825.95328171387,[198.]
1748,102825.96095881409,[212.]
1749,102825.96863591431,[220.]
1750,102825.97631301453,[210.]
1751,102825.98399011475,[188.]
1752,102825.99166721496,[149.]
1753,102825.99934431518,[83.]
1754,102826.0070214154,[9.]
1755,102826.01469851562,[-48.]
1756,102826.02237561584,[-88.]
1757,102826.03005271606,[-122.]
1758,102826.03772981626,[-151.]
1759,102826.04540691648,[-158.]
1760,102826.0530840167,[-149.]
1761,102826.06076111693,[-146.]
1762,102826.06843821715,[-154.]
1763,102826.07611531735,[-151.]
1764,102826.08379241757,[-136.]
1765,102826.09146951779,[-132.]
1766,102826.09914661801,[-127.]
1767,102826.10682371823,[-114.]
1768,102826.11450081845,[-107.]
1769,102826.12217791866,[-100.]
1770,102826.12985501888,[-88.]
1771,102826.1375321191,[-80.]
1772,102826.14520921932,[-83.]
1773,102826.15288631954,[-83.]
1774,102826.16056341975,[-75.]
1775,102826.16824051997,[-78.]
1776,102826.17591762019,[-83.]
1777,102826.18359472041,[-78.]
1778,102826.19127182063,[-66.]
1779,102826.19894892085,[-73.]
1780,102826.20662602106,[-80.]
1781,102826.21430312128,[-83.]
1782,102826.2219802215,[-83.]
1783,102826.22965732172,[-68.]
1784,102826.23733442194,[-36.]
1785,102826.24501152216,[-22.]
1786,102826.25268862236,[-44.]
1787,102826.26036572258,[-70.]
1788,102826.2680428228,[-75.]
1789,102826.27571992303,[-73.]
1790,102826.28339702325,[-73.]
1791,102826.29107412345,[-68.]
1792,102826.29875122367,[-61.]
1793,102826.3064283239,[-58.]
1794,102826.31410542411,[-61.]
1795,102826.32178252433,[-58.]
1796,102826.32945962455,[-48.]
1797,102826.33713672476,[-44.]
1798,102826.34481382498,[-51.]
1799,102826.3524909252,[-46.]
1800,102826.36016802542,[-36.]
1801,102826.36784512564,[-34.]
1802,102826.37552222585,[-56.]
1803,102826.38319932607,[-88.]
1804,102826.39087642629,[19.]
1805,102826.39855352651,[423.]
1806,102826.40623062673,[897.]
1807,102826.41390772695,[939.]
1808,102826.42158482716,[315.]
1809,102826.42926192738,[-264.]
1810,102826.4369390276,[-129.]
