Timestamp;Data
884785.05836648;169
884785.066044514;73
884785.073722549;230
884785.081400583;564
884785.089078618;541
884785.096756652;7
884785.104434687;437
884785.112112721;250
884785.119790755;83
884785.12746879;197
884785.135146824;207
884785.142824859;131
884785.150502893;134
884785.158180928;146
884785.165858962;126
884785.173536997;118
884785.181215031;116
884785.188893066;96
884785.1965711;70
884785.204249135;60
884785.211927169;50
884785.219605203;25
884785.227283238;0
884785.234961272;22
884785.242639307;50
884785.250317341;65
884785.257995376;63
884785.26567341;65
884785.273351445;60
884785.281029479;37
884785.288707514;12
884785.296385548;2
884785.304063583;22
884785.311741617;60
884785.319419652;93
884785.327097686;111
884785.334775721;118
884785.342453755;118
884785.350131789;126
884785.357809824;146
884785.365487858;139
884785.373165893;113
884785.380843927;111
884785.388521962;108
884785.396199996;93
884785.403878031;88
884785.411556065;80
884785.4192341;83
884785.426912134;91
884785.434590169;88
884785.442268203;86
884785.449946238;75
884785.457624272;58
884785.465302306;73
884785.472980341;106
884785.480658375;118
884785.48833641;124
884785.496014444;139
884785.503692479;139
884785.511370513;124
884785.519048548;111
884785.526726582;106
884785.534404617;103
884785.542082651;106
884785.549760686;103
884785.55743872;88
884785.565116754;80
884785.572794789;86
884785.580472823;12
884785.588150858;177
884785.595828892;374
884785.603506927;356
884785.611184961;48
884785.618862996;354
884785.62654103;189
884785.634219065;68
884785.641897099;151
884785.649575134;126
884785.657253168;73
884785.664931203;106
884785.672609237;116
884785.680287271;80
884785.687965306;73
884785.69564334;73
884785.703321375;53
884785.710999409;48
884785.718677444;43
884785.726355478;17
884785.734033513;5
884785.741711547;17
884785.749389582;32
884785.757067616;50
884785.764745651;63
884785.772423685;80
884785.78010172;83
884785.787779754;68
884785.795457788;50
884785.803135823;35
884785.810813857;7
884785.818491892;32
884785.826169926;50
884785.833847961;70
884785.841525995;108
884785.84920403;129
884785.856882064;131
884785.864560099;144
884785.872238133;141
884785.879916167;129
884785.887594202;131
884785.895272236;131
884785.902950271;121
884785.910628305;118
884785.91830634;111
884785.925984374;91
884785.933662409;83
884785.941340443;98
884785.949018478;108
884785.956696512;93
884785.964374547;65
884785.972052581;63
884785.979730616;80
884785.98740865;96
884785.995086684;103
884786.002764719;106
884786.010442753;101
884786.018120788;96
884786.025798822;103
884786.033476857;113
884786.041154891;116
884786.048832926;106
884786.05651096;103
884786.064188995;113
884786.071867029;106
884786.079545064;75
884786.087223098;50
884786.094901133;15
884786.102579167;68
884786.110257202;182
884786.117935236;156
884786.12561327;139
884786.133291305;306
884786.140969339;124
884786.148647374;48
884786.156325408;131
884786.164003443;116
884786.171681477;91
884786.179359512;118
884786.187037546;106
884786.194715581;75
884786.202393615;80
884786.21007165;83
884786.217749684;65
884786.225427718;55
884786.233105753;40
884786.240783787;17
884786.248461822;10
884786.256139856;30
884786.263817891;58
884786.271495925;91
884786.27917396;103
884786.286851994;103
884786.294530029;101
884786.302208063;83
884786.309886098;53
884786.317564132;32
884786.325242167;12
884786.332920201;27
884786.340598235;65
884786.34827627;78
884786.355954304;88
884786.363632339;108
884786.371310373;111
884786.378988408;108
884786.386666442;116
884786.394344477;113
884786.402022511;106
884786.409700546;116
884786.41737858;113
884786.425056615;101
884786.432734649;96
884786.440412683;88
884786.448090718;78
884786.455768752;75
884786.463446787;80
884786.471124821;83
884786.478802856;70
884786.48648089;58
884786.494158925;63
884786.501836959;83
884786.509514994;106
884786.517193028;118
884786.524871063;124
884786.532549097;129
884786.540227131;124
884786.547905166;113
884786.555583201;106
884786.563261235;106
884786.570939269;113
884786.578617304;111
884786.586295338;101
884786.593973373;98
884786.601651407;98
884786.609329442;48
884786.617007476;116
884786.624685511;331
884786.632363545;420
884786.640041579;156
884786.647719614;250
884786.655397648;255
884786.663075683;63
884786.670753717;96
884786.678431752;141
884786.686109786;88
884786.693787821;83
884786.701465855;98
884786.70914389;78
884786.716821924;70
884786.724499959;68
884786.732177993;48
884786.739856028;27
884786.747534062;25
884786.755212097;25
884786.762890131;17
884786.770568165;2
884786.7782462;25
884786.785924234;37
884786.793602269;55
884786.801280303;70
884786.808958338;58
884786.816636372;45
884786.824314407;40
884786.831992441;22
884786.839670476;5
884786.84734851;35
884786.855026545;70
884786.862704579;88
884786.870382614;101
884786.878060648;118
884786.885738683;129
884786.893416717;129
884786.901094751;129
884786.908772786;129
884786.91645082;121
884786.924128855;111
884786.931806889;106
884786.939484924;108
884786.947162958;108
884786.954840993;103
884786.962519027;101
884786.970197062;108
884786.977875096;106
884786.985553131;106
884786.993231165;106
884787.000909199;106
884787.008587234;103
884787.016265268;86
884787.023943303;63
884787.031621337;73
884787.039299372;101
884787.046977406;113
884787.054655441;113
884787.062333475;108
884787.07001151;113
884787.077689544;124
884787.085367578;126
884787.093045613;121
884787.100723647;116
884787.108401682;98
884787.116079716;86
884787.123757751;78
884787.131435785;58
884787.13911382;55
884787.146791854;12
884787.154469889;283
884787.162147923;612
884787.169825958;604
884787.177503992;116
884787.185182027;278
884787.192860061;139
884787.200538096;2
884787.20821613;108
884787.215894164;118
884787.223572199;55
884787.231250233;70
884787.238928268;73
884787.246606302;43
884787.254284337;48
884787.261962371;60
884787.269640406;43
884787.27731844;20
884787.284996475;10
884787.292674509;2
884787.300352543;22
884787.308030578;43
884787.315708612;53
884787.323386647;68
884787.331064682;83
884787.338742716;75
884787.34642075;55
884787.354098785;50
884787.361776819;50
884787.369454854;37
884787.377132888;15
884787.384810923;17
884787.392488957;48
884787.400166992;75
884787.407845026;103
884787.41552306;124
884787.423201095;126
884787.430879129;124
884787.438557164;121
884787.446235198;116
884787.453913233;113
884787.461591267;108
884787.469269302;101
884787.476947336;101
884787.484625371;106
884787.492303405;106
884787.49998144;106
884787.507659474;111
884787.515337509;113
884787.523015543;113
884787.530693578;116
884787.538371612;124
884787.546049646;129
884787.553727681;124
884787.561405715;103
884787.56908375;80
884787.576761784;86
884787.584439819;108
884787.592117853;124
884787.599795888;131
884787.607473922;139
884787.615151957;141
884787.622829991;141
884787.630508026;139
884787.63818606;129
884787.645864095;116
884787.653542129;116
884787.661220163;118
884787.668898198;111
884787.676576232;111
884787.684254267;121
884787.691932301;10
884787.699610336;369
884787.70728837;706
884787.714966405;620
884787.722644439;35
884787.730322474;354
884787.738000508;151
884787.745678543;32
884787.753356577;177
884787.761034611;161
884787.768712646;86
884787.77639068;116
884787.784068715;126
884787.791746749;96
884787.799424784;91
884787.807102818;88
884787.814780853;75
884787.822458887;70
884787.830136922;58
884787.837814956;32
884787.845492991;5
884787.853171025;12
884787.860849059;32
884787.868527094;53
884787.876205128;60
884787.883883163;48
884787.891561197;32
884787.899239232;30
884787.906917266;25
884787.914595301;0
884787.922273335;40
884787.92995137;73
884787.937629404;78
884787.945307439;68
884787.952985473;65
884787.960663508;80
884787.968341542;91
884787.976019577;88
884787.983697611;86
884787.991375645;91
884787.99905368;83
884788.006731714;68
884788.014409749;75
884788.022087783;93
884788.029765818;91
884788.037443852;93
884788.045121887;101
884788.052799921;103
884788.060477955;111
884788.06815599;118
884788.075834024;116
884788.083512059;111
884788.091190094;108
884788.098868128;103
884788.106546163;103
884788.114224197;86
884788.121902231;50
884788.129580266;45
884788.1372583;70
884788.144936335;103
884788.152614369;126
884788.160292404;136
884788.167970438;131
884788.175648473;121
884788.183326507;116
884788.191004541;118
884788.198682576;118
884788.20636061;106
884788.214038645;91
884788.221716679;96
884788.229394714;113
884788.237072748;136
884788.244750783;45
884788.252428817;291
884788.260106852;703
884788.267784886;736
884788.275462921;159
884788.283140955;351
884788.29081899;207
884788.298497024;32
884788.306175058;167
884788.313853093;179
884788.321531127;96
884788.329209162;121
884788.336887196;134
884788.344565231;88
884788.352243265;83
884788.3599213;101
884788.367599334;83
884788.375277369;60
884788.382955403;48
884788.390633438;27
884788.398311472;2
884788.405989507;25
884788.413667541;48
884788.421345575;55
884788.42902361;65
884788.436701644;80
884788.444379679;88
884788.452057713;83
884788.459735748;68
884788.467413782;30
884788.475091817;2
884788.482769851;12
884788.490447886;30
884788.49812592;60
884788.505803955;73
884788.513481989;86
884788.521160023;88
884788.528838058;80
884788.536516092;75
884788.544194127;88
884788.551872161;98
884788.559550196;101
884788.56722823;101
884788.574906265;103
884788.582584299;101
884788.590262334;101
884788.597940368;113
884788.605618403;118
884788.613296437;111
884788.620974472;101
884788.628652506;93
884788.63633054;96
884788.644008575;101
884788.651686609;106
884788.659364644;101
884788.667042678;75
884788.674720713;75
884788.682398747;106
884788.690076782;129
884788.697754816;136
884788.705432851;149
884788.713110885;154
884788.72078892;144
884788.728466954;136
884788.736144989;141
884788.743823023;136
884788.751501058;118
884788.759179092;111
884788.766857126;103
884788.774535161;75
884788.782213195;65
884788.78989123;10
884788.797569264;207
884788.805247299;483
884788.812925333;501
884788.820603368;55
884788.828281402;344
884788.835959436;202
884788.843637471;20
884788.851315505;98
884788.85899354;118
884788.866671575;70
884788.874349609;88
884788.882027643;98
884788.889705678;65
884788.897383712;53
884788.905061747;58
884788.912739781;45
884788.920417816;40
884788.92809585;37
884788.935773885;32
884788.943451919;20
884788.951129953;15
884788.958807988;45
884788.966486022;43
884788.974164057;48
884788.981842091;63
884788.989520126;70
884788.99719816;70
884789.004876195;40
884789.012554229;5
884789.020232264;15
884789.027910298;40
884789.035588333;73
884789.043266367;98
884789.050944402;126
884789.058622436;159
884789.066300471;164
884789.073978505;151
884789.081656539;146
884789.089334574;149
884789.097012608;146
884789.104690643;139
884789.112368677;134
884789.120046712;129
884789.127724746;113
884789.135402781;111
884789.143080815;118
884789.15075885;121
884789.158436884;116
884789.166114919;103
884789.173792953;98
884789.181470987;108
884789.189149022;118
884789.196827056;96
884789.204505091;78
884789.212183125;93
884789.21986116;116
884789.227539194;126
884789.235217229;131
884789.242895263;136
884789.250573298;136
884789.258251332;134
884789.265929367;136
884789.273607401;149
884789.281285435;144
884789.28896347;131
884789.296641504;126
884789.304319539;118
884789.311997573;106
884789.319675608;96
884789.327353642;20
884789.335031677;141
884789.342709711;303
884789.350387746;268
884789.35806578;88
884789.365743815;323
884789.373421849;144
884789.381099884;43
884789.388777918;131
884789.396455953;103
884789.404133987;53
884789.411812021;88
884789.419490056;98
884789.42716809;78
884789.434846125;88
884789.442524159;83
884789.450202194;48
884789.457880228;27
884789.465558263;10
884789.473236297;17
884789.480914332;45
884789.488592366;65
884789.496270401;80
884789.503948435;98
884789.51162647;113
884789.519304504;116
884789.526982538;108
884789.534660573;83
884789.542338607;40
884789.550016642;7
884789.557694676;20
884789.565372711;60
884789.573050745;108
884789.58072878;131
884789.588406814;146
884789.596084848;167
884789.603762883;177
884789.611440917;177
884789.619118952;167
884789.626796986;149
884789.634475021;149
884789.642153055;154
884789.64983109;139
884789.657509124;124
884789.665187159;126
884789.672865193;121
884789.680543228;103
884789.688221262;86
884789.695899297;78
884789.703577331;80
884789.711255366;88
884789.7189334;96
884789.726611434;88
884789.734289469;70
884789.741967503;63
884789.749645538;80
884789.757323572;106
884789.765001607;111
884789.772679641;111
884789.780357676;126
884789.78803571;136
884789.795713745;129
884789.803391779;126
884789.811069814;134
884789.818747848;139
884789.826425883;126
884789.834103917;111
884789.841781951;98
884789.849459986;80
884789.85713802;32
884789.864816055;103
884789.872494089;291
884789.880172124;349
884789.887850158;55
884789.895528193;285
884789.903206227;202
884789.910884262;30
884789.918562296;88
884789.926240331;111
884789.933918365;58
884789.941596399;73
884789.949274434;91
884789.956952468;68
884789.964630503;60
884789.972308537;63
884789.979986572;55
884789.987664606;43
884789.995342641;32
884790.003020675;12
884790.01069871;5
884790.018376744;17
884790.026054779;48
884790.033732813;65
884790.041410848;65
884790.049088882;73
884790.056766916;75
884790.064444951;58
884790.072122985;35
884790.07980102;10
884790.087479054;22
884790.095157089;58
884790.102835123;86
884790.110513158;106
884790.118191192;124
884790.125869227;134
884790.133547261;141
884790.141225296;139
884790.14890333;121
884790.156581365;96
884790.164259399;73
884790.171937433;65
884790.179615468;63
884790.187293502;53
884790.194971537;45
884790.202649571;37
884790.210327606;25
884790.21800564;27
884790.225683675;43
884790.233361709;45
884790.241039744;37
884790.248717778;43
884790.256395812;58
884790.264073847;53
884790.271751882;27
884790.279429916;43
884790.287107951;83
884790.294785985;83
884790.302464019;78
884790.310142054;111
884790.317820088;126
884790.325498123;121
884790.333176157;126
884790.340854192;121
884790.348532226;106
884790.356210261;106
884790.363888295;113
884790.371566329;106
884790.379244364;101
884790.386922398;113
884790.394600433;53
884790.402278467;210
884790.409956502;546
884790.417634536;612
884790.425312571;205
884790.432990605;263
884790.44066864;230
884790.448346674;55
884790.456024709;126
884790.463702743;161
884790.471380778;96
884790.479058812;91
884790.486736847;101
884790.494414881;80
884790.502092915;73
884790.50977095;63
884790.517448984;40
884790.525127019;30
884790.532805053;25
884790.540483088;10
884790.548161122;5
884790.555839157;17
884790.563517191;35
884790.571195226;58
884790.57887326;70
884790.586551295;60
884790.594229329;45
884790.601907364;37
884790.609585398;22
884790.617263432;2
884790.624941467;22
884790.632619501;48
884790.640297536;63
884790.64797557;78
884790.655653605;91
884790.663331639;88
884790.671009674;91
884790.678687708;96
884790.686365743;86
884790.694043777;70
884790.701721812;65
884790.709399846;65
884790.71707788;83
884790.724755915;96
884790.732433949;91
884790.740111984;108
884790.747790018;129
884790.755468053;129
884790.763146087;129
884790.770824122;141
884790.778502156;141
884790.786180191;136
884790.793858225;129
884790.80153626;93
884790.809214294;43
884790.816892328;20
884790.824570363;35
884790.832248397;96
884790.839926432;156
884790.847604466;172
884790.855282501;174
884790.862960535;179
884790.87063857;156
884790.878316604;124
884790.885994639;124
884790.893672673;131
884790.901350708;126
884790.909028742;118
884790.916706777;113
884790.924384811;103
884790.932062846;5
884790.93974088;293
884790.947418914;602
884790.955096949;561
884790.962774983;60
884790.970453018;283
884790.978131052;111
884790.985809087;0
884790.993487121;113
884791.001165156;101
884791.00884319;45
884791.016521224;80
884791.024199259;96
884791.031877293;70
884791.039555328;68
884791.047233363;70
884791.054911397;65
884791.062589431;58
884791.070267466;55
884791.0779455;48
884791.085623535;30
884791.093301569;2
884791.100979604;27
884791.108657638;37
884791.116335673;30
884791.124013707;40
884791.131691742;43
884791.139369776;17
884791.14704781;5
884791.154725845;20
884791.162403879;40
884791.170081914;63
884791.177759948;80
884791.185437983;108
884791.193116017;131
884791.200794052;124
884791.208472086;111
884791.216150121;113
884791.223828155;121
884791.23150619;121
884791.239184224;103
884791.246862259;86
884791.254540293;98
884791.262218328;118
884791.269896362;118
884791.277574396;113
884791.285252431;124
884791.292930465;134
884791.3006085;149
884791.308286534;167
884791.315964569;164
884791.323642603;156
884791.331320638;139
884791.338998672;108
884791.346676707;111
884791.354354741;134
884791.362032776;131
884791.36971081;126
884791.377388844;139
884791.385066879;131
884791.392744913;118
884791.400422948;118
884791.408100982;121
884791.415779017;124
884791.423457051;111
884791.431135086;98
884791.43881312;106
884791.446491155;118
884791.454169189;124
884791.461847224;40
884791.469525258;255
884791.477203292;622
884791.484881327;675
884791.492559361;164
884791.500237396;339
884791.50791543;232
884791.515593465;68
884791.523271499;184
884791.530949534;197
884791.538627568;131
884791.546305603;131
884791.553983637;116
884791.561661672;96
884791.569339706;101
884791.577017741;68
884791.584695775;35
884791.592373809;35
884791.600051844;17
884791.607729878;10
884791.615407913;30
884791.623085947;53
884791.630763982;73
884791.638442016;86
884791.646120051;96
884791.653798085;103
884791.66147612;93
884791.669154154;70
884791.676832189;53
884791.684510223;30
884791.692188258;5
884791.699866292;32
884791.707544327;45
884791.715222361;65
884791.722900395;86
884791.73057843;96
884791.738256464;98
884791.745934499;98
884791.753612533;101
884791.761290568;111
884791.768968602;111
884791.776646637;108
884791.784324671;124
884791.792002705;134
884791.79968074;134
884791.807358774;144
884791.815036809;154
884791.822714844;159
884791.830392878;164
884791.838070912;172
884791.845748947;174
884791.853426981;146
884791.861105016;103
884791.86878305;96
884791.876461085;131
884791.884139119;156
884791.891817154;144
884791.899495188;136
884791.907173223;144
884791.914851257;154
884791.922529291;159
884791.930207326;151
884791.93788536;118
884791.945563395;113
884791.953241429;146
884791.960919464;167
884791.968597498;161
884791.976275533;164
884791.983953567;129
884791.991631602;101
884791.999309636;526
884792.006987671;820
884792.014665705;546
884792.02234374;151
884792.030021774;394
884792.037699808;129
884792.045377843;118
884792.053055877;255
884792.060733912;172
884792.068411946;124
884792.076089981;179
884792.083768015;159
884792.09144605;106
884792.099124084;106
884792.106802119;98
884792.114480153;68
884792.122158188;48
884792.129836222;20
884792.137514256;5
884792.145192291;27
884792.152870325;43
884792.16054836;58
884792.168226394;88
884792.175904429;101
884792.183582463;73
884792.191260498;45
884792.198938532;35
884792.206616567;17
884792.214294601;7
884792.221972636;25
884792.22965067;40
884792.237328704;65
884792.245006739;83
884792.252684773;101
884792.260362808;111
884792.268040842;111
884792.275718877;106
884792.283396911;108
884792.291074946;124
884792.29875298;121
884792.306431015;91
884792.314109049;93
884792.321787084;113
884792.329465118;111
884792.337143153;121
884792.344821187;141
884792.352499222;129
884792.360177256;111
884792.36785529;113
884792.375533325;101
884792.383211359;86
884792.390889394;96
884792.398567428;118
884792.406245463;129
884792.413923497;129
884792.421601532;134
884792.429279566;144
884792.436957601;156
884792.444635635;144
884792.45231367;116
884792.459991704;126
884792.467669739;146
884792.475347773;141
884792.483025807;131
884792.490703842;144
884792.498381876;167
884792.506059911;37
884792.513737945;313
884792.52141598;678
884792.529094014;635
884792.536772049;5
884792.544450083;440
884792.552128118;207
884792.559806152;58
884792.567484186;184
884792.575162221;161
884792.582840256;101
884792.59051829;129
884792.598196324;103
884792.605874359;58
884792.613552393;68
884792.621230428;78
884792.628908462;55
884792.636586497;27
884792.644264531;2
884792.651942566;12
884792.6596206;27
884792.667298635;50
884792.674976669;83
884792.682654703;111
884792.690332738;116
884792.698010772;98
884792.705688807;83
884792.713366841;55
884792.721044876;27
884792.72872291;17
884792.736400945;5
884792.744078979;37
884792.751757014;83
884792.759435048;96
884792.767113083;98
884792.774791117;124
884792.782469152;144
884792.790147186;139
884792.79782522;136
884792.805503255;136
884792.813181289;126
884792.820859324;116
884792.828537358;118
884792.836215393;108
884792.843893427;88
884792.851571462;83
884792.859249496;73
884792.866927531;60
884792.874605565;70
884792.8822836;65
884792.889961634;43
884792.897639668;48
884792.905317703;80
884792.912995737;108
884792.920673772;134
884792.928351806;156
884792.936029841;151
884792.943707875;141
884792.95138591;151
884792.959063944;164
884792.966741979;169
884792.974420013;164
884792.982098048;156
884792.989776082;159
884792.997454117;149
884793.005132151;134
884793.012810185;75
884793.02048822;108
884793.028166254;351
884793.035844289;404
884793.043522323;17
884793.051200358;382
884793.058878392;248
884793.066556427;50
884793.074234461;136
884793.081912496;161
884793.08959053;93
884793.097268565;106
884793.104946599;121
884793.112624634;88
884793.120302668;65
884793.127980702;60
884793.135658737;37
884793.143336771;25
884793.151014806;20
884793.15869284;10
884793.166370875;40
884793.174048909;48
884793.181726944;63
884793.189404978;88
884793.197083013;98
884793.204761047;91
884793.212439082;75
884793.220117116;55
884793.227795151;27
884793.235473185;5
884793.24315122;40
884793.250829254;68
884793.258507288;93
884793.266185323;121
884793.273863357;144
884793.281541392;151
884793.289219426;156
884793.296897461;154
884793.304575495;146
884793.31225353;139
884793.319931564;129
884793.327609598;124
884793.335287633;121
884793.342965667;101
884793.350643702;88
884793.358321736;91
884793.365999771;83
884793.373677805;80
884793.38135584;91
884793.389033874;86
884793.396711909;60
884793.404389943;48
884793.412067978;83
884793.419746012;126
884793.427424047;146
884793.435102081;144
884793.442780116;124
884793.45045815;113
884793.458136184;141
884793.465814219;172
884793.473492253;161
884793.481170288;149
884793.488848322;164
884793.496526357;159
884793.504204391;144
884793.511882426;154
884793.51956046;53
884793.527238495;222
884793.534916529;508
884793.542594564;496
884793.550272598;10
884793.557950632;407
884793.565628667;220
884793.573306701;65
884793.580984736;184
884793.58866277;177
884793.596340805;96
884793.604018839;118
884793.611696874;118
884793.619374908;73
884793.627052943;65
884793.634730977;68
884793.642409012;43
884793.650087046;22
884793.65776508;10
884793.665443115;10
884793.673121149;30
884793.680799184;50
884793.688477218;70
884793.696155253;83
884793.703833287;88
884793.711511322;83
884793.719189356;68
884793.726867391;45
884793.734545425;15
884793.74222346;10
884793.749901494;30
884793.757579529;63
884793.765257563;101
884793.772935597;116
884793.780613632;124
884793.788291666;136
884793.795969701;139
884793.803647735;118
884793.81132577;106
884793.819003804;116
884793.826681839;108
884793.834359873;83
884793.842037908;78
884793.849715942;83
884793.857393977;75
884793.865072011;65
884793.872750046;60
884793.88042808;60
884793.888106115;60
884793.895784149;45
884793.903462183;30
884793.911140218;45
884793.918818252;80
884793.926496287;98
884793.934174321;93
884793.941852356;101
884793.94953039;113
884793.957208425;113
884793.964886459;116
884793.972564493;129
884793.980242528;134
884793.987920563;131
884793.995598597;136
884794.003276632;141
884794.010954666;144
884794.0186327;124
884794.026310735;50
884794.033988769;372
884794.041666804;617
884794.049344838;447
884794.057022873;126
884794.064700907;382
884794.072378942;149
884794.080056976;93
884794.087735011;220
884794.095413045;172
884794.103091079;113
884794.110769114;141
884794.118447148;131
884794.126125183;93
884794.133803217;91
884794.141481252;86
884794.149159286;68
884794.156837321;58
884794.164515355;43
884794.17219339;12
884794.179871424;7
884794.187549459;17
884794.195227493;45
884794.202905528;55
884794.210583562;53
884794.218261597;55
884794.225939631;40
884794.233617665;7
884794.2412957;12
884794.248973734;22
884794.256651769;53
884794.264329803;83
884794.272007838;101
884794.279685872;116
884794.287363907;126
884794.295041941;131
884794.302719976;134
884794.31039801;126
884794.318076045;124
884794.325754079;124
884794.333432113;116
884794.341110148;113
884794.348788182;111
884794.356466217;98
884794.364144251;91
884794.371822286;88
884794.37950032;86
884794.387178355;75
884794.394856389;53
884794.402534424;43
884794.410212458;58
884794.417890493;86
884794.425568527;101
884794.433246561;113
884794.440924596;118
884794.44860263;111
884794.456280665;113
884794.463958699;121
884794.471636734;121
884794.479314768;124
884794.486992803;129
884794.494670837;131
884794.502348872;126
884794.510026906;139
884794.517704941;116
884794.525382975;101
884794.53306101;485
884794.540739044;749
884794.548417078;531
884794.556095113;91
884794.563773147;356
884794.571451182;126
884794.579129216;88
884794.586807251;220
884794.594485285;169
884794.60216332;111
884794.609841354;141
884794.617519389;131
884794.625197423;98
884794.632875458;108
884794.640553492;113
884794.648231527;75
884794.655909561;45
884794.663587596;37
884794.67126563;22
884794.678943664;2
884794.686621699;12
884794.694299733;27
884794.701977768;43
884794.709655802;43
884794.717333837;30
884794.725011871;17
884794.732689906;2
884794.74036794;15
884794.748045974;32
884794.755724009;58
884794.763402044;88
884794.771080078;121
884794.778758112;141
884794.786436147;136
884794.794114181;131
884794.801792216;131
884794.80947025;129
884794.817148285;126
884794.824826319;116
884794.832504354;106
884794.840182388;101
884794.847860423;93
884794.855538457;83
884794.863216492;86
884794.870894526;101
884794.87857256;88
884794.886250595;48
884794.893928629;25
884794.901606664;48
884794.909284698;83
884794.916962733;106
884794.924640767;126
884794.932318802;136
884794.939996836;111
884794.947674871;98
884794.955352905;118
884794.96303094;124
884794.970708974;111
884794.978387009;108
884794.986065043;116
884794.993743077;131
884795.001421112;156
884795.009099146;101
884795.016777181;174
884795.024455215;574
884795.03213325;766
884795.039811284;392
884795.047489319;255
884795.055167353;351
884795.062845388;108
884795.070523422;154
884795.078201457;240
884795.085879491;167
884795.093557525;146
884795.10123556;156
884795.108913594;111
884795.116591629;80
884795.124269663;83
884795.131947698;60
884795.139625732;30
884795.147303767;12
884795.154981801;17
884795.162659836;43
884795.17033787;22
884795.178015905;15
884795.185693939;70
884795.193371973;103
884795.201050008;78
884795.208728042;55
884795.216406077;43
884795.224084111;15
884795.231762146;15
884795.23944018;35
884795.247118215;63
884795.254796249;88
884795.262474284;108
884795.270152318;131
884795.277830353;144
884795.285508387;141
884795.293186422;134
884795.300864456;131
884795.308542491;124
884795.316220525;118
884795.323898559;116
884795.331576594;116
884795.339254628;103
884795.346932663;96
884795.354610697;106
884795.362288732;106
884795.369966766;86
884795.377644801;68
884795.385322835;83
884795.39300087;116
884795.400678904;118
884795.408356939;103
884795.416034973;113
884795.423713008;118
884795.431391042;113
884795.439069076;111
884795.446747111;108
884795.454425145;101
884795.46210318;98
884795.469781214;106
884795.477459249;118
884795.485137283;124
884795.492815318;2
884795.500493352;316
884795.508171387;642
884795.515849421;554
884795.523527455;63
884795.53120549;420
884795.538883525;179
884795.546561559;60
884795.554239593;177
884795.561917628;154
884795.569595662;103
884795.577273697;136
884795.584951731;139
884795.592629766;106
884795.6003078;101
884795.607985835;103
884795.615663869;91
884795.623341904;65
884795.631019938;45
884795.638697972;30
884795.646376007;2
884795.654054041;25
884795.661732076;40
884795.66941011;60
884795.677088145;73
884795.684766179;53
884795.692444214;12
884795.700122248;15
884795.707800283;12
884795.715478317;10
884795.723156352;35
884795.730834386;75
884795.738512421;103
884795.746190455;129
884795.75386849;159
884795.761546524;174
884795.769224558;167
884795.776902593;154
884795.784580627;151
884795.792258662;156
884795.799936696;146
884795.807614731;129
884795.815292765;111
884795.8229708;103
884795.830648834;108
884795.838326869;111
884795.846004903;96
884795.853682937;88
884795.861360972;98
884795.869039006;111
884795.876717041;111
884795.884395075;116
884795.89207311;129
884795.899751144;126
884795.907429179;121
884795.915107213;124
884795.922785248;121
884795.930463282;113
884795.938141317;111
884795.945819351;108
884795.953497386;106
884795.96117542;88
884795.968853454;55
884795.976531489;311
884795.984209523;473
884795.991887558;255
884795.999565592;240
884796.007243627;356
884796.014921661;118
884796.022599696;98
884796.03027773;177
884796.037955765;116
884796.045633799;91
884796.053311834;118
884796.060989868;98
884796.068667903;83
884796.076345937;83
884796.084023972;63
884796.091702006;53
884796.09938004;55
884796.107058075;32
884796.114736109;2
884796.122414144;12
884796.130092178;32
884796.137770213;63
884796.145448247;86
884796.153126282;93
884796.160804316;86
884796.168482351;70
884796.176160385;55
884796.18383842;30
884796.191516454;2
884796.199194489;37
884796.206872523;70
884796.214550557;101
884796.222228592;124
884796.229906626;136
884796.237584661;146
884796.245262695;151
884796.25294073;161
884796.260618764;167
884796.268296799;151
884796.275974833;124
884796.283652867;118
884796.291330902;124
884796.299008937;124
884796.306686971;121
884796.314365005;106
884796.32204304;75
884796.329721074;73
884796.337399109;111
884796.345077143;139
884796.352755178;144
884796.360433212;144
884796.368111247;141
884796.375789281;141
884796.383467316;146
884796.39114535;144
884796.398823385;131
884796.406501419;118
884796.414179453;116
884796.421857488;136
884796.429535522;151
884796.437213557;0
884796.444891591;344
884796.452569626;630
884796.46024766;534
884796.467925695;5
884796.475603729;351
884796.483281764;164
884796.490959798;48
884796.498637833;164
884796.506315867;156
884796.513993901;93
884796.521671936;124
884796.529349971;134
884796.537028005;91
884796.544706039;83
884796.552384074;91
884796.560062108;73
884796.567740143;58
884796.575418177;48
884796.583096212;17
884796.590774246;7
884796.598452281;22
884796.606130315;40
884796.613808349;53
884796.621486384;58
884796.629164418;60
884796.636842453;48
884796.644520487;22
884796.652198522;7
884796.659876556;10
884796.667554591;40
884796.675232625;70
884796.68291066;101
884796.690588694;124
884796.698266729;139
884796.705944763;146
884796.713622798;149
884796.721300832;136
884796.728978867;121
884796.736656901;111
884796.744334935;103
884796.75201297;103
884796.759691004;103
884796.767369039;101
884796.775047073;108
884796.782725108;113
884796.790403142;98
884796.798081177;78
884796.805759211;80
884796.813437246;98
884796.82111528;113
884796.828793315;129
884796.836471349;141
884796.844149384;154
884796.851827418;146
884796.859505452;136
884796.867183487;134
884796.874861521;126
884796.882539556;111
884796.89021759;116
884796.897895625;136
884796.905573659;96
884796.913251694;121
884796.920929728;468
884796.928607763;690
884796.936285797;455
884796.943963832;116
884796.951641866;293
884796.959319901;55
884796.966997935;40
884796.974675969;151
884796.982354004;103
