Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X (% Display Width),Left Gaze Point Y (% Display Height),Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X (% Display Width),Right Gaze Point Y (% Display Height),Weighted Gaze Point Valid,Weighted Gaze Point X (% Display Width),Weighted Gaze Point Y (% Display Height),ROI X,ROI Y,ROI Width,ROI Height,Image Width,Image Height,Image Scale Factor,Gain,Distance
252498216.085,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,0.000,0.000,0,0,2048,1080,2048,1080,0.000,21,68.059
252498232.720,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,0.000,0.000,0,0,2048,1080,2048,1080,0.000,25,68.028
252498249.356,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,0.000,0.000,0,0,2048,1080,2048,1080,0.000,25,68.010
252498265.991,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,true,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,0.000,0.000,0,0,2048,1080,2048,1080,0.000,25,67.984
252498282.626,true,true,3.949,1214.188,881.313,1212.769,889.846,1221.758,890.000,37.310,37.968,true,true,3.585,778.438,913.063,774.778,921.222,784.286,921.500,36.157,33.474,true,36.733,35.721,0,0,2048,1080,2048,1080,0.000,29,68.014
252498299.261,true,true,4.022,1214.688,881.563,1213.267,890.333,1222.088,890.206,36.724,37.031,true,true,3.572,778.813,911.063,775.133,921.933,784.482,921.889,35.486,33.492,true,36.105,35.261,0,0,2048,1080,2048,1080,0.000,29,68.053
252498315.896,true,true,3.907,1214.938,881.563,1213.211,890.368,1222.410,890.308,36.291,36.318,true,true,3.583,779.000,911.625,775.167,921.917,784.586,922.069,35.047,33.415,true,35.669,34.867,0,0,2048,1080,2048,1080,0.000,29,68.064
252498332.531,true,true,3.894,1215.063,881.563,1213.500,890.500,1222.773,890.727,42.135,35.057,true,true,3.593,779.063,911.938,775.250,921.833,784.500,922.000,40.980,33.227,true,41.557,34.142,0,0,2048,1080,2048,1080,0.000,24,68.073
252498349.166,true,true,3.925,1215.188,881.688,1213.619,890.476,1222.886,890.795,45.685,34.676,true,true,3.518,779.125,911.875,775.231,921.769,784.794,922.088,44.459,33.732,true,45.072,34.204,0,0,2048,1080,2048,1080,0.000,24,68.060
252498365.801,true,true,3.955,1215.375,881.625,1213.789,890.368,1222.846,890.192,48.018,34.596,true,true,3.598,779.313,911.688,775.273,922.091,784.912,922.147,46.745,34.064,true,47.381,34.330,0,0,2048,1080,2048,1080,0.000,24,68.065
252498382.436,true,true,3.955,1215.500,881.750,1213.762,890.619,1223.186,890.535,49.688,34.539,true,true,3.613,779.438,911.563,775.467,921.800,785.000,921.906,48.380,34.285,true,49.034,34.412,0,0,2048,1080,2048,1080,0.000,22,68.046
252498399.071,true,true,4.007,1215.500,881.750,1213.762,890.619,1222.920,890.240,50.901,34.556,true,true,3.616,779.438,911.938,775.571,921.929,785.097,921.871,49.595,34.450,true,50.248,34.503,0,0,2048,1080,2048,1080,0.000,22,68.063
252498415.706,true,true,4.035,1215.500,881.750,1213.818,890.727,1222.846,890.192,51.823,34.569,true,true,3.655,779.313,911.688,775.714,921.857,784.813,921.438,50.555,34.580,true,51.189,34.574,0,0,2048,1080,2048,1080,0.000,22,68.127
252498432.341,true,true,4.070,1215.438,882.188,1213.913,890.783,1222.846,890.192,52.614,34.579,true,true,3.687,779.063,911.688,775.714,922.000,784.471,921.471,51.352,34.686,true,51.983,34.633,0,0,2048,1080,2048,1080,0.000,22,68.235
252498448.976,true,true,4.096,1215.375,882.000,1213.875,890.667,1222.816,890.579,53.267,34.588,true,true,3.684,779.313,911.688,775.500,922.000,784.444,921.611,52.009,34.740,true,52.638,34.664,0,0,2048,1080,2048,1080,0.000,22,68.267
252498465.611,true,true,3.973,1215.188,882.188,1213.727,890.500,1222.786,890.321,53.835,34.716,true,true,3.735,778.938,911.563,775.500,922.000,784.412,921.765,52.587,34.663,true,53.211,34.689,0,0,2048,1080,2048,1080,0.000,22,68.302
252498482.246,true,true,4.093,1215.375,881.875,1213.727,890.500,1222.654,890.269,54.399,34.850,true,true,3.817,779.125,911.875,775.714,922.000,784.667,921.800,53.232,34.244,true,53.815,34.547,0,0,2048,1080,2048,1080,0.000,22,68.387
252498498.881,true,true,4.094,1215.313,881.688,1213.727,890.500,1222.560,890.200,54.920,34.881,true,true,3.798,778.938,911.813,775.714,922.000,784.667,921.800,53.853,33.772,true,54.386,34.326,0,0,2048,1080,2048,1080,0.000,22,68.440
252498515.516,true,true,4.138,1212.750,882.375,1211.238,890.619,1220.500,891.000,55.416,34.906,true,true,3.621,776.188,912.188,773.000,921.769,783.111,922.278,54.395,33.373,true,54.905,34.139,0,0,2048,1080,2048,1080,0.000,22,68.396
252498532.151,true,true,4.039,1206.688,882.188,1207.900,890.000,1217.320,890.760,55.842,35.247,true,true,3.748,771.500,912.125,771.211,922.368,780.522,922.391,54.871,33.031,true,55.356,34.139,0,0,2048,1080,2048,1080,0.000,22,68.406
252498548.786,true,true,4.126,1206.188,881.813,1207.727,889.818,1217.087,890.783,56.310,35.660,true,true,3.697,770.500,912.125,770.762,922.381,780.364,922.455,55.439,32.767,true,55.874,34.213,0,0,2048,1080,2048,1080,0.000,22,68.389
252498565.421,true,true,4.051,1206.063,881.563,1207.727,889.818,1217.087,890.783,56.828,36.105,true,true,3.721,770.438,912.063,770.737,922.368,780.095,922.429,56.307,32.848,true,56.567,34.476,0,0,2048,1080,2048,1080,0.000,22,68.381
252498582.057,true,true,4.070,1206.250,881.625,1207.727,889.818,1217.087,890.783,61.140,36.356,true,true,3.678,770.250,912.250,770.211,922.368,779.905,922.429,61.153,33.067,true,61.147,34.712,0,0,2048,1080,2048,1080,0.000,22,68.353
252498598.692,true,true,4.040,1206.188,881.563,1207.667,889.750,1217.087,890.783,64.064,36.614,true,true,3.669,770.250,911.875,769.833,921.750,779.762,922.381,64.226,33.990,true,64.145,35.302,0,0,2048,1080,2048,1080,0.000,22,68.309
252498615.327,true,true,4.082,1206.063,881.563,1207.750,890.250,1217.000,890.708,66.154,36.797,true,true,3.639,770.125,911.875,770.000,922.526,779.522,922.391,66.550,34.648,true,66.352,35.722,0,0,2048,1080,2048,1080,0.000,22,68.307
252498631.962,true,true,4.063,1205.875,881.500,1207.500,890.222,1216.762,890.619,67.754,36.858,true,true,3.687,769.750,912.000,769.750,922.250,779.391,922.522,68.345,35.029,true,68.050,35.943,0,0,2048,1080,2048,1080,0.000,22,68.287
252498648.597,true,true,4.049,1205.625,881.375,1207.471,890.353,1216.609,890.522,69.003,36.765,true,true,3.702,769.500,911.750,769.619,922.286,779.200,922.500,69.716,35.317,true,69.359,36.041,0,0,2048,1080,2048,1080,0.000,22,68.303
252498665.232,true,true,4.036,1205.563,881.438,1207.111,890.278,1216.409,890.591,70.084,36.092,true,true,3.654,769.563,912.063,769.350,922.400,779.095,922.429,70.889,35.566,true,70.486,35.829,0,0,2048,1080,2048,1080,0.000,22,68.270
252498681.867,true,true,4.002,1205.500,881.375,1206.769,889.692,1216.136,890.455,70.839,35.593,true,true,3.714,769.438,911.813,769.211,922.368,778.800,922.500,71.696,35.751,true,71.268,35.672,0,0,2048,1080,2048,1080,0.000,22,68.244
252498698.502,true,true,4.031,1205.438,881.438,1206.929,889.714,1216.238,890.381,71.437,35.199,true,true,3.691,769.438,911.563,769.211,922.368,778.722,922.111,72.309,35.513,true,71.873,35.356,0,0,2048,1080,2048,1080,0.000,22,68.227
252498715.137,true,true,4.048,1205.438,881.438,1206.800,890.200,1216.042,889.958,71.953,34.859,true,true,3.695,769.000,911.875,768.889,922.278,778.500,922.200,72.863,35.307,true,72.408,35.083,0,0,2048,1080,2048,1080,0.000,22,68.212
252498731.772,true,true,3.949,1205.188,881.188,1206.533,890.133,1215.917,890.042,72.342,34.755,true,true,3.739,768.750,912.000,768.750,922.250,778.300,922.300,73.302,35.437,true,72.822,35.096,0,0,2048,1080,2048,1080,0.000,22,68.193
252498748.407,true,true,3.983,1204.813,881.188,1206.500,890.000,1215.686,890.314,72.676,34.665,true,true,3.708,768.500,911.875,768.471,922.353,778.000,922.292,73.678,35.388,true,73.177,35.027,0,0,2048,1080,2048,1080,0.000,22,68.188
252498765.042,true,true,4.006,1204.625,881.250,1206.333,889.750,1215.516,890.097,72.954,34.612,true,true,3.640,768.500,911.875,768.111,922.278,777.792,922.208,73.964,35.489,true,73.459,35.050,0,0,2048,1080,2048,1080,0.000,22,68.174
252498781.677,true,true,3.994,1204.500,881.375,1206.000,889.800,1215.414,889.862,73.196,34.650,true,true,3.668,768.375,912.000,768.000,922.353,777.563,922.250,74.202,35.577,true,73.699,35.114,0,0,2048,1080,2048,1080,0.000,22,68.146
252498798.312,true,true,3.908,1204.313,881.188,1205.636,889.545,1215.208,889.792,73.439,34.690,true,true,3.677,767.875,912.125,767.750,922.250,777.235,922.235,74.476,35.669,true,73.958,35.179,0,0,2048,1080,2048,1080,0.000,22,68.094
252498814.947,true,true,3.944,1204.125,880.750,1205.500,889.500,1214.808,889.808,73.629,34.637,true,true,3.666,767.625,912.250,767.750,922.250,777.111,922.278,74.732,35.770,true,74.180,35.204,0,0,2048,1080,2048,1080,0.000,22,68.091
252498831.582,true,true,3.995,1203.750,880.500,1205.500,889.500,1214.720,889.880,73.841,34.572,true,true,3.643,767.563,911.813,767.471,922.353,776.842,922.158,74.960,35.860,true,74.400,35.216,0,0,2048,1080,2048,1080,0.000,22,68.085
252498848.217,true,true,4.060,1204.688,881.313,1206.467,890.133,1215.478,890.391,74.100,34.439,true,true,3.725,768.813,912.563,768.385,922.231,777.913,922.783,75.194,35.985,true,74.647,35.212,0,0,2048,1080,2048,1080,0.000,22,68.104
252498864.852,true,true,4.036,1208.188,882.438,1207.800,890.400,1217.100,890.967,74.267,34.406,true,true,3.747,772.375,913.125,770.375,923.250,779.500,923.000,75.315,36.082,true,74.791,35.244,0,0,2048,1080,2048,1080,0.000,22,68.118
252498881.487,true,true,4.077,1208.500,882.500,1207.929,890.857,1217.143,890.786,74.452,34.845,true,true,3.704,772.500,913.500,770.111,923.278,779.647,923.000,75.498,36.249,true,74.975,35.547,0,0,2048,1080,2048,1080,0.000,22,68.130
252498898.122,true,true,4.077,1208.500,882.750,1207.929,890.857,1217.143,890.786,74.640,35.412,true,true,3.686,772.563,913.438,770.111,923.278,779.647,923.000,75.670,36.451,true,75.155,35.932,0,0,2048,1080,2048,1080,0.000,22,68.127
252498914.758,true,true,3.947,1208.438,882.563,1207.500,891.000,1217.265,891.235,73.964,36.070,true,true,3.674,772.500,913.500,770.000,923.368,779.722,923.111,75.007,37.016,true,74.485,36.543,0,0,2048,1080,2048,1080,0.000,22,68.052
252498931.393,true,true,3.940,1208.375,882.500,1207.500,891.000,1217.162,891.405,73.157,36.838,true,true,3.691,772.500,913.500,770.100,923.450,779.722,923.111,74.170,37.933,true,73.664,37.386,0,0,2048,1080,2048,1080,0.000,22,67.959
252498948.028,true,true,4.002,1208.313,882.688,1207.929,891.143,1217.400,891.400,72.510,37.454,true,true,3.634,772.438,913.563,769.727,922.818,779.750,923.250,73.495,38.686,true,73.003,38.070,0,0,2048,1080,2048,1080,0.000,22,67.865
252498964.663,true,true,3.953,1208.375,882.750,1207.800,891.200,1217.400,891.400,71.942,38.111,true,true,3.616,772.500,913.500,769.727,922.818,779.750,923.250,72.870,39.422,true,72.406,38.766,0,0,2048,1080,2048,1080,0.000,22,67.767
252498981.298,true,true,4.063,1208.250,882.875,1207.722,891.111,1217.000,890.920,71.429,38.703,true,true,3.579,772.375,913.375,769.727,922.818,779.750,923.250,72.304,40.205,true,71.866,39.454,0,0,2048,1080,2048,1080,0.000,22,67.687
252498997.933,true,true,3.927,1208.375,882.750,1207.500,891.000,1217.250,891.375,70.972,39.426,true,true,3.642,772.375,913.500,769.727,923.455,779.619,923.238,71.772,40.985,true,71.372,40.205,0,0,2048,1080,2048,1080,0.000,22,67.581
252499014.568,true,true,4.105,1208.250,882.875,1207.500,891.000,1216.889,890.926,70.324,40.279,true,true,3.660,772.313,913.563,769.727,922.818,779.619,923.238,71.144,42.462,true,70.734,41.370,0,0,2048,1080,2048,1080,0.000,22,67.583
252499031.203,true,true,4.086,1208.125,882.875,1207.500,891.000,1216.840,890.920,69.872,40.975,true,true,3.693,772.250,913.750,769.727,922.818,779.737,923.368,70.632,43.775,true,70.252,42.375,0,0,2048,1080,2048,1080,0.000,22,67.553
252499047.838,true,true,4.070,1208.125,883.000,1207.500,891.000,1216.923,891.000,69.531,41.712,true,true,3.743,772.250,913.750,769.762,923.333,779.500,923.273,70.234,44.795,true,69.882,43.254,0,0,2048,1080,2048,1080,0.000,22,67.545
252499064.473,true,true,4.114,1208.188,882.938,1207.588,891.118,1216.880,891.080,69.256,42.300,true,true,3.743,772.250,914.000,769.762,923.333,779.500,923.273,69.931,45.608,true,69.594,43.954,0,0,2048,1080,2048,1080,0.000,22,67.530
252499081.108,true,true,4.087,1208.063,883.063,1207.588,891.118,1216.826,891.435,69.031,42.784,true,true,3.728,772.250,914.250,769.650,923.350,779.478,923.609,69.682,46.277,true,69.356,44.530,0,0,2048,1080,2048,1080,0.000,22,67.533
252499097.743,true,true,4.030,1208.000,882.750,1207.588,891.118,1216.826,891.435,68.842,43.189,true,true,3.691,772.250,913.625,769.632,923.474,779.476,923.381,69.473,46.837,true,69.158,45.013,0,0,2048,1080,2048,1080,0.000,22,67.553
252499114.378,true,true,4.067,1207.813,882.938,1207.500,891.000,1216.826,891.435,68.682,43.394,true,true,3.708,772.063,914.063,769.650,923.350,779.476,923.381,69.314,47.324,true,68.998,45.359,0,0,2048,1080,2048,1080,0.000,22,67.530
252499131.013,true,true,4.074,1208.125,883.000,1207.500,891.000,1216.870,891.130,68.545,43.570,true,true,3.771,772.188,913.813,769.762,923.333,779.476,923.381,69.180,47.743,true,68.862,45.657,0,0,2048,1080,2048,1080,0.000,22,67.520
252499147.648,true,true,4.028,1208.188,882.813,1207.500,891.000,1217.000,891.429,68.427,43.678,true,true,3.718,772.188,913.813,769.762,923.333,779.737,923.368,69.064,48.097,true,68.746,45.888,0,0,2048,1080,2048,1080,0.000,22,67.476
252499164.283,true,true,4.011,1208.313,882.438,1207.643,890.786,1217.069,890.862,68.319,43.722,true,true,3.696,772.313,913.688,769.727,922.818,779.632,923.211,68.961,48.420,true,68.640,46.071,0,0,2048,1080,2048,1080,0.000,22,67.460
252499180.918,true,true,4.114,1208.063,882.688,1207.533,890.867,1216.808,890.846,68.245,43.761,true,true,3.730,772.125,913.750,769.375,923.500,779.211,923.368,68.854,48.700,true,68.550,46.230,0,0,2048,1080,2048,1080,0.000,22,67.453
252499197.553,true,true,4.222,1204.875,884.125,1205.385,891.615,1214.421,891.526,68.180,43.840,true,true,3.821,769.250,915.250,768.500,924.222,777.842,924.158,68.789,48.943,true,68.484,46.391,0,0,2048,1080,2048,1080,0.000,22,67.480
252499214.188,true,true,4.109,1203.125,884.625,1205.000,891.647,1214.214,891.857,68.120,43.926,true,true,3.667,767.500,915.500,767.750,924.250,777.500,924.500,68.740,49.178,true,68.430,46.552,0,0,2048,1080,2048,1080,0.000,22,67.473
252499230.823,true,true,3.982,1203.438,884.438,1204.947,891.368,1214.481,891.889,68.062,44.167,true,true,3.748,767.500,915.625,767.750,924.250,777.087,924.217,68.699,49.404,true,68.381,46.785,0,0,2048,1080,2048,1080,0.000,21,67.475
252499247.458,true,true,4.027,1203.438,884.438,1205.050,891.450,1214.407,891.741,68.626,45.157,true,true,3.745,767.625,915.625,767.722,924.111,777.235,924.235,69.549,50.102,true,69.087,47.629,0,0,2048,1080,2048,1080,0.000,21,67.466
252499264.094,true,true,4.009,1203.563,884.313,1205.000,891.182,1214.440,891.600,70.237,47.355,true,true,3.641,767.563,915.438,767.500,924.000,777.313,924.125,71.289,51.481,true,70.763,49.418,0,0,2048,1080,2048,1080,0.000,21,67.446
252499280.729,true,true,4.049,1203.563,883.688,1205.211,891.368,1214.440,891.600,71.408,48.897,true,true,3.743,767.500,915.500,767.500,924.000,776.842,924.158,72.550,52.514,true,71.979,50.706,0,0,2048,1080,2048,1080,0.000,21,67.468
252499297.364,true,true,4.020,1203.500,883.875,1205.211,891.368,1214.500,891.500,72.353,50.041,true,true,3.757,767.563,915.438,767.467,924.133,776.647,924.000,73.484,53.280,true,72.919,51.660,0,0,2048,1080,2048,1080,0.000,21,67.502
252499313.999,true,true,3.960,1203.625,883.750,1205.111,891.278,1214.500,891.500,73.083,50.922,true,true,3.757,767.563,915.313,767.467,924.133,776.647,924.000,74.205,53.871,true,73.644,52.397,0,0,2048,1080,2048,1080,0.000,21,67.507
252499330.634,true,true,4.047,1203.438,884.188,1205.211,891.368,1214.478,891.391,73.653,51.589,true,true,3.726,767.375,915.250,767.467,924.133,776.500,924.000,74.769,54.289,true,74.211,52.939,0,0,2048,1080,2048,1080,0.000,21,67.525
252499347.269,true,true,3.934,1203.500,883.750,1204.727,890.818,1214.440,891.600,74.121,52.137,true,true,3.685,767.188,915.438,766.929,923.714,776.500,924.000,75.208,54.672,true,74.664,53.405,0,0,2048,1080,2048,1080,0.000,21,67.483
252499363.904,true,true,3.938,1203.250,883.875,1204.727,890.818,1214.200,891.500,74.438,52.583,true,true,3.704,766.813,915.438,767.000,924.000,776.467,924.133,75.566,54.985,true,75.002,53.784,0,0,2048,1080,2048,1080,0.000,21,67.452
252499380.539,true,true,3.962,1203.250,883.875,1204.667,890.750,1214.043,891.391,74.702,52.956,true,true,3.575,766.688,915.188,766.500,924.000,776.467,924.133,75.846,55.246,true,75.274,54.101,0,0,2048,1080,2048,1080,0.000,21,67.418
252499397.174,true,true,3.924,1203.188,884.188,1204.500,891.000,1213.955,891.318,74.982,53.488,true,true,3.685,766.563,915.313,766.467,924.133,775.842,924.158,76.145,55.306,true,75.564,54.397,0,0,2048,1080,2048,1080,0.000,21,67.413
252499413.809,true,true,3.979,1202.875,883.500,1204.500,891.000,1213.615,891.385,75.220,53.939,true,true,3.606,766.375,915.375,765.929,923.714,775.842,924.158,76.398,55.620,true,75.809,54.779,0,0,2048,1080,2048,1080,0.000,21,67.439
252499430.444,true,true,3.969,1202.688,884.063,1204.333,891.333,1213.591,891.409,75.445,54.364,true,true,3.581,766.000,915.375,765.727,923.818,775.522,924.391,76.610,56.101,true,76.027,55.232,0,0,2048,1080,2048,1080,0.000,21,67.452
252499447.079,true,true,3.898,1202.500,884.250,1203.727,890.818,1213.440,891.600,75.623,54.747,true,true,3.648,765.688,915.938,765.500,924.500,775.045,924.273,76.790,56.525,true,76.206,55.636,0,0,2048,1080,2048,1080,0.000,21,67.465
252499463.714,true,true,4.043,1201.375,883.500,1203.500,891.000,1212.680,891.240,75.792,55.063,true,true,3.587,764.938,915.188,765.211,924.368,774.889,924.278,76.948,56.883,true,76.370,55.973,0,0,2048,1080,2048,1080,0.000,21,67.510
252499480.349,true,true,3.972,1201.063,882.813,1202.889,890.667,1212.148,890.778,76.003,55.142,true,true,3.605,764.938,914.063,765.067,923.933,774.444,923.389,77.097,57.220,true,76.550,56.181,0,0,2048,1080,2048,1080,0.000,21,67.547
252499496.984,true,true,3.952,1200.875,882.875,1202.778,890.222,1212.000,891.000,76.216,54.818,true,true,3.699,764.625,914.375,765.125,924.313,774.500,924.000,77.258,57.127,true,76.737,55.973,0,0,2048,1080,2048,1080,0.000,21,67.604
252499513.619,true,true,4.022,1201.000,883.000,1203.467,891.133,1212.185,890.852,76.474,54.456,true,true,3.680,764.625,914.375,765.111,924.278,774.588,924.118,77.488,57.021,true,76.981,55.739,0,0,2048,1080,2048,1080,0.000,21,67.667
252499530.254,true,true,4.017,1201.188,883.188,1203.467,891.133,1212.500,891.500,76.738,54.125,true,true,3.616,764.688,914.813,765.111,924.278,774.842,924.158,77.757,56.734,true,77.248,55.429,0,0,2048,1080,2048,1080,0.000,21,67.700
252499546.889,true,true,3.933,1201.250,883.125,1203.167,890.917,1212.500,891.500,77.065,53.495,true,true,3.684,764.688,915.188,765.238,924.619,774.800,924.500,78.152,56.226,true,77.609,54.861,0,0,2048,1080,2048,1080,0.000,21,67.714
252499563.524,true,true,4.034,1201.438,883.813,1203.500,891.500,1212.615,891.846,77.475,52.750,true,true,3.605,764.688,915.063,764.952,924.333,774.762,924.333,78.539,55.730,true,78.007,54.240,0,0,2048,1080,2048,1080,0.000,21,67.720
252499580.159,true,true,4.021,1201.500,883.625,1203.500,891.500,1212.607,891.821,77.775,52.122,true,true,3.617,764.875,915.125,765.222,924.389,774.650,924.350,78.858,55.312,true,78.317,53.717,0,0,2048,1080,2048,1080,0.000,21,67.751
252499596.795,true,true,4.005,1201.563,884.188,1203.500,891.500,1212.563,891.500,78.038,51.595,true,true,3.654,765.063,915.188,765.429,925.000,774.737,924.263,79.126,54.962,true,78.582,53.278,0,0,2048,1080,2048,1080,0.000,21,67.788
252499613.430,true,true,3.888,1201.938,883.938,1203.615,891.615,1212.903,891.871,78.263,51.146,true,true,3.697,764.938,915.313,765.429,925.000,774.706,924.412,79.354,54.664,true,78.808,52.905,0,0,2048,1080,2048,1080,0.000,21,67.821
252499630.065,true,true,4.001,1201.563,884.313,1203.615,891.615,1212.903,891.871,78.452,50.775,true,true,3.680,764.875,915.250,765.467,925.133,774.533,924.867,79.547,54.411,true,79.000,52.593,0,0,2048,1080,2048,1080,0.000,21,67.862
252499646.700,true,true,3.997,1201.625,884.375,1203.500,891.714,1212.909,891.970,78.667,50.633,true,true,3.668,764.938,915.063,765.467,925.133,774.500,925.000,79.806,53.780,true,79.237,52.207,0,0,2048,1080,2048,1080,0.000,21,67.922
252499663.335,true,true,3.939,1201.563,884.188,1203.500,892.000,1212.909,891.970,78.851,50.615,true,true,3.685,764.750,915.375,765.235,925.235,774.500,925.000,80.023,53.230,true,79.437,51.922,0,0,2048,1080,2048,1080,0.000,21,67.958
252499679.970,true,true,4.000,1201.500,884.375,1203.500,892.000,1212.865,892.297,79.101,50.590,true,true,3.640,764.750,915.250,765.000,925.353,774.500,925.000,80.319,51.960,true,79.710,51.275,0,0,2048,1080,2048,1080,0.000,21,67.970
252499696.605,true,true,4.015,1201.438,884.438,1203.467,892.133,1212.875,892.333,79.298,50.570,true,true,3.639,764.688,915.688,765.000,925.353,774.588,925.118,80.551,50.964,true,79.925,50.767,0,0,2048,1080,2048,1080,0.000,21,67.934
252499713.240,true,true,4.021,1201.438,884.438,1203.375,892.250,1212.727,892.500,79.423,50.547,true,true,3.660,764.625,915.500,764.889,925.278,774.500,925.222,80.739,50.159,true,80.081,50.353,0,0,2048,1080,2048,1080,0.000,21,67.934
252499729.875,true,true,4.026,1201.438,884.438,1203.375,892.250,1212.714,892.381,79.525,50.529,true,true,3.678,764.563,915.438,764.889,925.278,774.500,925.222,80.823,49.503,true,80.174,50.016,0,0,2048,1080,2048,1080,0.000,21,67.931
252499746.510,true,true,4.049,1201.438,884.438,1203.500,892.000,1212.727,892.500,79.588,50.509,true,true,3.713,764.625,915.500,765.000,925.353,774.500,925.222,80.875,49.201,true,80.232,49.855,0,0,2048,1080,2048,1080,0.000,21,67.939
252499763.145,true,true,4.037,1201.563,884.438,1203.500,892.000,1212.808,891.846,79.644,50.495,true,true,3.676,764.563,915.438,765.000,925.353,774.588,925.118,80.912,49.037,true,80.278,49.766,0,0,2048,1080,2048,1080,0.000,21,67.957
252499779.780,true,true,3.953,1201.625,884.250,1203.500,892.000,1212.944,892.250,79.694,50.467,true,true,3.810,764.875,915.625,765.313,925.125,774.500,925.000,80.947,48.887,true,80.320,49.677,0,0,2048,1080,2048,1080,0.000,21,67.955
252499796.415,true,true,3.981,1201.563,884.188,1203.533,891.867,1213.088,892.206,79.733,50.441,true,true,3.832,764.875,915.625,765.467,925.133,774.533,924.867,80.987,48.749,true,80.360,49.595,0,0,2048,1080,2048,1080,0.000,21,67.944
252499813.050,true,true,3.994,1201.875,884.125,1203.615,891.615,1213.182,892.182,79.769,50.416,true,true,3.834,765.188,915.313,765.429,925.000,774.800,924.800,81.027,48.607,true,80.398,49.512,0,0,2048,1080,2048,1080,0.000,21,67.922
252499829.685,true,true,4.106,1202.125,884.375,1204.000,891.800,1213.414,891.862,79.802,50.457,true,true,3.849,765.125,915.625,765.500,925.000,774.875,924.688,81.068,48.475,true,80.435,49.466,0,0,2048,1080,2048,1080,0.000,21,67.892
252499846.320,true,true,4.087,1202.125,884.125,1204.000,891.800,1213.500,891.800,79.828,50.555,true,true,3.829,765.063,915.188,765.389,924.667,774.952,924.333,81.106,48.352,true,80.467,49.454,0,0,2048,1080,2048,1080,0.000,21,67.902
252499862.955,true,true,4.147,1202.125,883.875,1204.182,891.818,1213.600,891.967,79.852,50.648,true,true,3.870,765.063,914.938,765.593,924.741,774.952,924.333,81.149,48.236,true,80.501,49.442,0,0,2048,1080,2048,1080,0.000,21,67.914
252499879.590,true,true,4.212,1202.438,884.063,1204.333,891.750,1213.690,891.897,79.874,50.677,true,true,3.864,765.313,915.063,765.654,924.654,775.238,924.619,81.182,48.129,true,80.528,49.403,0,0,2048,1080,2048,1080,0.000,21,67.936
252499896.225,true,true,4.195,1202.563,883.938,1204.500,891.500,1213.563,891.500,79.881,50.686,true,true,3.794,765.438,914.938,765.727,924.500,775.478,924.609,81.190,48.131,true,80.535,49.409,0,0,2048,1080,2048,1080,0.000,21,67.937
252499912.860,true,true,4.125,1202.938,883.938,1204.500,891.500,1214.103,891.862,79.897,50.752,true,true,3.881,765.625,915.250,765.750,924.250,775.522,924.391,81.207,48.180,true,80.552,49.466,0,0,2048,1080,2048,1080,0.000,21,67.916
252499929.495,true,true,4.172,1203.000,884.000,1204.750,891.667,1214.226,891.806,79.911,50.791,true,true,3.903,765.688,915.188,766.000,924.353,775.750,924.250,81.222,48.234,true,80.566,49.513,0,0,2048,1080,2048,1080,0.000,21,67.908
252499946.131,true,true,4.142,1203.063,883.938,1205.000,891.800,1214.500,891.800,79.932,50.783,true,true,3.880,765.750,914.875,766.111,924.278,775.889,924.278,81.244,48.358,true,80.588,49.571,0,0,2048,1080,2048,1080,0.000,21,67.906
252499962.766,true,true,4.295,1203.375,884.375,1205.182,891.818,1214.607,891.821,79.941,50.780,true,true,3.900,766.000,914.625,766.333,924.333,776.000,924.353,81.254,48.387,true,80.598,49.583,0,0,2048,1080,2048,1080,0.000,21,67.893
252499979.401,true,true,4.334,1203.563,884.313,1205.333,891.750,1214.471,891.471,79.946,50.809,true,true,3.928,766.063,914.813,766.471,924.353,776.111,924.278,81.264,48.417,true,80.605,49.613,0,0,2048,1080,2048,1080,0.000,21,67.884
252499996.036,true,true,4.346,1203.375,883.875,1205.333,891.750,1214.517,891.897,79.958,50.887,true,true,3.811,765.813,914.938,765.727,923.818,775.789,924.368,81.291,48.651,true,80.624,49.769,0,0,2048,1080,2048,1080,0.000,21,67.852
252500012.671,true,true,4.385,1201.375,885.000,1203.765,892.235,1213.095,892.571,79.968,51.040,true,true,3.983,763.813,915.688,765.467,925.133,774.647,925.000,81.316,48.864,true,80.642,49.952,0,0,2048,1080,2048,1080,0.000,21,67.833
